Probes,G103,G104,G108,G110,G111,G114,G119,G120,G124,G126,G130,G134,G301,G303,G305,G310,G313,G314,G315,G317,G318,G322,G323,G325,G328,G332,G337,G338,G355,G366
hsa-miR-513c-5p,-1.308032,0.112511,0.547456,0.326341,-0.013886,-1.187396,-0.755589,-0.312327,1.503766,-0.691412,1.04825,0.216974,-0.104975,1.485089,-1.612353,-0.543688,-1.357987,-0.164682,-0.174967,0.124279,-0.758988,-0.226018,1.013895,-0.070075,1.325521,0.290222,0.006982,-0.366875,-0.610964,0.499994
hsa-miR-514a-3p,-0.917973,1.420633,0.422366,0.320927,-0.8575,0.007467,-1.464365,0.065979,-0.444438,0.984986,-0.523292,0.482116,-0.719321,-1.278306,-1.980084,-0.55861,0.340436,-1.196158,-0.938418,-0.219779,-0.775509,-0.532891,-0.601229,-0.617092,2.605628,0.29623,-1.136541,-0.16922,0.000743,-0.836731
hsa-miR-514a-5p,-0.412963,1.420633,0.131524,0.979932,-1.201314,-0.555128,0.226783,1.427609,-0.34875,-1.207796,0.311285,-1.512865,0.003838,0.372799,2.247583,-0.065183,-1.216378,0.069036,-0.184234,-0.348375,-0.081963,-0.081222,0.961064,0.229163,-0.886225,0.28532,-0.84689,0.257649,-1.737428,-0.483358
hsa-miR-514b-3p,-0.506444,-2.749292,0.673066,-0.013928,-2.386018,-3.137015,-0.531783,0.773964,1.93042,-0.571977,0.930463,-0.499268,-0.889246,0.007317,-0.7828,-1.117107,0.041409,0.189452,0.317745,-1.20209,1.150897,1.013802,-0.360889,0.538661,0.435703,1.338597,-1.127899,-0.324039,-1.961169,-0.275019
hsa-miR-514b-5p,-0.273522,-1.020965,-0.623836,-0.132289,-0.051581,0.142025,-2.104276,-1.230138,0.76108,1.416841,1.039612,0.474992,-0.277812,0.869652,-2.197315,-0.147033,0.465278,1.515438,-0.594149,-1.073795,-1.780364,0.368343,-0.43006,-0.382115,-0.847003,-1.440124,-0.369788,2.946906,-3.840226,1.746981
hsa-miR-515-3p,-0.105172,-2.486257,-0.550865,0.087706,0.691828,0.493371,-0.793826,0.024666,0.705326,-0.163783,0.235336,0.762224,-1.412808,0.279689,-1.527894,-0.80587,0.9864,0.828028,-0.765732,-0.731929,-0.22756,0.482606,-0.769468,0.651149,2.64627,-0.90816,-0.321086,1.520116,-1.479447,-0.951269
hsa-miR-515-5p,-1.284133,0.214182,-1.210466,-0.71946,1.919754,-0.958182,-2.341452,-1.705989,1.039851,-0.528111,0.35372,-1.105925,-0.732521,0.106098,-0.394632,-1.87799,1.550686,1.593441,-1.201551,0.070816,-1.957673,-0.817212,-0.757028,-0.416526,0.509582,-1.328106,-0.075087,1.234929,-3.191242,0.563854
hsa-miR-516a-3p,-0.374669,-2.038798,0.786478,-1.270697,-1.070946,0.660601,1.485581,0.162081,1.682079,0.562832,0.497698,0.589873,-3.796137,-0.057346,-0.765346,0.406577,0.417972,0.010203,-0.876764,0.184079,-0.466159,2.238708,0.470212,-0.790921,-2.416739,0.656241,-1.662002,1.879834,-1.616033,-0.523609
hsa-miR-516a-5p,-0.539357,1.420633,-0.750832,-1.164261,0.51791,-4.577496,-0.915262,-0.706548,0.949708,-0.970008,0.995783,4.844687,-0.474209,-1.527666,-0.832039,-0.107123,-1.270084,0.437436,-7.474816,1.345438,0.296341,-1.137568,-0.760497,0.525448,0.2837,1.130041,-1.240422,-2.260845,0.42647,-1.845537
hsa-miR-516b-3p,-1.463732,0.835671,-0.400624,-0.238345,-0.024967,-1.593824,-0.389678,1.091498,0.613453,0.369129,0.882701,0.661822,-0.577302,-0.091148,-1.923941,-0.259765,-0.185137,-0.167372,-0.930742,0.281235,-1.189767,0.201874,1.254449,0.098896,-0.775193,0.401634,-0.977388,2.481212,-0.410028,0.130765
hsa-miR-516b-5p,-3.895676,-2.07122,-1.773311,-0.160094,0.072673,-4.577496,0.568619,-0.543953,1.16316,-0.135157,-0.029752,0.259724,-0.429815,-0.176949,0.242308,-1.598711,-2.16699,-0.987062,-6.245512,0.899238,-2.251147,0.844372,1.229375,0.074537,0.196237,-1.075983,-1.665728,0.027036,-0.155847,0.309944
hsa-miR-517-5p,-0.664175,-1.164329,-0.471403,0.912663,-1.665373,-0.144536,-1.718782,-0.170495,1.61783,-1.855837,-3.455428,-2.392353,-2.211175,4.321166,-0.150009,-0.101826,1.305498,0.97487,0.343202,-0.06371,-4.776844,-0.124817,0.901909,0.748501,-0.453265,-0.604781,0.163968,1.536309,-1.669108,-0.173112
hsa-miR-517a-3p,1.99879,-0.164329,-1.377116,3.770644,3.948773,-2.992533,-2.365659,-4.141516,-0.987399,1.31569,-2.103753,-1.740276,2.110754,3.853156,-1.565047,-0.667423,6.784295,2.837366,0.649305,-2.126189,-2.437013,-4.817212,-1.168714,-4.816456,0.2837,-8.105436,-0.198602,1.963942,-3.418822,-3.780442
hsa-miR-517b-3p,3.804939,-1.420669,-0.881279,-1.788324,5.09378,-3.992533,-2.169739,-5.794011,-1.525691,4.98842,-1.688715,3.067079,0.473324,4.244924,-1.328347,0.554969,1.613131,5.1203,-5.350695,-5.037081,0.232838,-3.071441,-4.159656,-4.231494,-1.775193,-4.634871,1.852024,-1.109026,-6.291234,-1.887357
hsa-miR-517c-3p,-0.979049,-0.164329,-0.596934,-1.316819,0.707388,1.082302,4.565078,1.439559,0.521614,-0.10095,-1.191216,0.018716,0.110754,2.42512,-1.150009,-0.877843,-0.855046,0.898767,-0.848722,-0.112269,-0.343354,-1.084762,-4.493676,0.746345,-0.815835,0.004783,-1.28975,0.866645,-2.80919,0.876929
hsa-miR-5186,0.131134,0.987674,-0.332722,0.71266,-0.189043,-1.416849,-0.030558,-0.224412,0.689886,-1.308943,1.052752,-1.428332,-0.316668,-0.387735,-0.25325,-0.98772,-0.868741,-0.077386,-0.92006,-0.830733,-0.247067,0.607116,0.590839,0.009379,-1.423253,0.439171,-0.738757,-0.869172,-0.928529,0.442838
hsa-miR-5187-3p,-0.146044,-0.048852,0.305625,-0.199158,-0.484774,-0.541872,-0.351455,0.597059,-0.067317,-0.509287,1.698308,0.35926,-0.178753,1.10755,0.243769,-0.966185,0.265969,0.341609,-1.294406,-0.734706,0.250638,0.395864,0.522704,0.519361,1.476345,-0.573355,-0.357704,-0.99246,-2.071615,0.545318
hsa-miR-5187-5p,-0.185061,-2.398002,0.614561,0.200181,-0.625852,-1.036255,-0.168114,0.435427,-0.184978,-0.411218,0.554842,0.259724,0.063448,-0.418802,-0.580881,-1.472269,0.091344,0.002369,-0.816181,0.098252,-0.57777,0.180243,0.506602,0.927167,0.083763,0.136803,-0.425146,0.918369,-0.328158,0.397476
hsa-miR-5188,-0.137969,0.016243,0.681045,0.226611,-0.651043,-0.597184,0.194967,0.708707,0.889243,-0.567841,1.087003,-0.209761,-1.111639,0.478998,-1.120765,-1.173063,-0.710132,-0.462536,-0.056633,-0.108614,0.016133,-0.578141,-0.213138,0.442831,2.158169,0.795735,-1.310712,1.390701,-1.777872,0.603213
hsa-miR-5189-3p,-1.384595,1.675206,0.363039,-0.365523,-1.146507,-0.386835,-1.596169,0.703063,0.28198,-1.046605,1.371981,-0.225703,-0.24539,0.297837,-0.887623,-0.637995,3.660023,-0.316627,-0.353582,-1.054342,1.153677,-0.271156,-1.645518,0.600842,-1.79722,-0.593976,-0.733688,-0.440338,-0.636131,0.467063
hsa-miR-5189-5p,-1.004025,-0.236479,-0.249011,-0.085621,-1.241652,-0.48539,-0.408926,0.116219,0.741944,-0.12036,1.4323,0.526004,-1.095697,0.372799,-1.032173,0.161465,-1.270084,-0.843456,-2.053906,-0.991417,-0.65278,0.251536,0.467375,0.694506,-1.974097,1.236957,-0.586053,-1.185908,-0.884232,0.045528
hsa-miR-518a-3p,-1.463151,-0.051119,-0.631344,-0.112,2.399457,0.073556,-2.518385,-3.391936,0.651675,0.724395,0.29988,1.737482,-0.530591,1.337676,-1.312739,-0.455919,0.954025,2.158564,-1.636604,-0.775447,-2.929129,-0.519319,-0.782589,-0.785237,0.630025,-1.684774,-0.546939,-0.248548,-4.736385,-1.531699
hsa-miR-518a-5p,-2.293532,-1.223223,0.696541,-0.190467,0.640166,-3.84053,-0.479316,-0.231895,-0.358091,0.231626,1.452641,0.911801,-0.782331,-1.446629,-0.509552,-0.753153,-0.041459,0.558507,-5.327975,-0.430195,0.562635,-1.081222,0.663328,1.153937,4.091055,-0.288264,-0.07149,-1.554652,-0.482548,0.711411
hsa-miR-518b,-0.286349,-0.735078,0.574187,-0.465407,-0.841078,-0.497769,-0.197104,0.500777,1.512569,-0.202605,0.880306,0.692683,-0.537535,-0.692296,-0.537411,-0.337855,0.524101,0.561081,-0.190001,-0.175881,0.862195,-0.242881,0.254698,0.407943,0.519768,-0.060277,-0.76292,0.699548,-0.70552,0.039997
hsa-miR-518c-3p,-1.037087,-0.143865,-0.686543,-0.461209,0.432414,-1.033175,-2.142281,-0.411123,-0.021747,1.056054,1.48121,-0.559704,-2.730549,1.820991,-1.277884,-1.791412,0.172273,1.895581,-0.52062,-0.600613,-1.207957,-0.362196,-0.019797,0.910392,-1.013281,-3.088346,0.727398,-0.545253,-2.08508,0.544488
hsa-miR-518c-5p,-0.8341,-2.486257,-0.658887,1.481137,0.249582,-6.194167,3.887007,0.177429,0.551362,0.610137,-0.103753,-2.910201,0.110754,-5.212164,0.108725,-0.313786,0.495975,0.799231,-5.540519,-0.034266,-0.30773,-1.614583,0.593787,-3.153491,-2.523655,0.044312,-4.842458,2.05492,-2.924526,4.777978
hsa-miR-518d-3p,-0.100746,-1.242332,0.101973,0.004615,-0.427672,-1.223859,0.43662,0.315801,1.25451,-0.322118,0.792412,0.817719,0.519218,0.815742,0.046551,-1.256635,-1.147091,0.269278,-0.427771,-1.002558,-0.722768,1.634293,-0.245151,1.040479,0.124222,-0.526296,0.199948,0.963674,-0.985509,2.556721
hsa-miR-518e-3p,-0.346307,-0.4461,0.593473,-0.489884,-0.944247,-1.114824,-0.168792,-0.13461,-0.414369,1.619896,0.0588,1.809281,0.900187,-1.049175,-0.71424,-1.304147,-1.23914,0.09765,-0.267674,-0.469125,1.479966,-0.621836,0.711509,-0.251046,0.44793,0.345314,-1.886278,1.364132,-1.271231,-3.219201
hsa-miR-518e-5p,0.52847,2.420633,0.400492,-0.755425,-5.41046,-4.47796,3.690609,0.950811,0.428505,-5.745654,5.98371,0.259724,-3.696601,-0.305273,-2.909302,0.332577,4.587897,-0.484562,0.649305,-0.509604,-0.30773,0.040769,-2.326779,-0.231494,-1.803763,-5.165142,1.071487,2.355442,-0.4281,-5.83489
hsa-miR-518f-3p,1.146791,4.359233,-0.729276,-0.249256,-1.061492,0.574507,2.97238,0.547105,1.737343,-1.025532,1.808784,0.99669,0.110754,1.995896,-0.128948,-1.134549,-0.697505,-0.128418,-1.593551,-0.13736,-0.470283,-1.399804,0.74579,0.952304,-0.7163,-0.986715,-1.303571,-0.09522,-2.451183,0.019533
hsa-miR-518f-5p,-0.8341,-0.164329,-0.418936,3.770644,5.175442,4.329395,-7.16114,-2.981525,0.248596,3.038981,-2.627315,-1.325238,3.280679,-0.305273,2.059444,-0.667423,-0.582028,1.913988,0.649305,-2.512314,-0.30773,-4.418663,1.956357,-1.790921,-2.038228,0.044312,-0.198602,-0.00211,-3.843137,-0.080003
hsa-miR-5190,-1.249138,1.643026,-0.241398,-0.0402,1.618987,-0.127463,-0.964742,0.094208,3.794633,-1.585997,0.436816,-1.633361,-0.889246,-1.082881,-0.980084,0.096764,-0.883197,0.161801,-0.789899,-0.514698,0.323775,-0.123803,-1.014635,1.088327,1.441242,0.84762,-1.169058,-0.447522,-1.045243,-1.440405
hsa-miR-5191,-0.736733,1.148261,0.228246,-0.417148,-1.496984,-1.42079,-0.106775,0.728786,0.614864,-0.452671,0.251906,1.038955,-0.508974,0.567721,-1.96395,-1.157828,-0.491329,-0.686196,-0.773275,0.122898,-0.811228,-0.397576,0.098042,0.260244,-1.226784,0.131489,-0.387263,1.138476,-1.935613,0.787894
hsa-miR-5192,-0.255238,0.20764,0.433093,0.497214,-0.919988,-0.580003,-0.394999,-0.775357,0.272386,0.010547,-0.655548,-4.199708,-1.011237,0.89314,-1.71337,-0.426415,0.225327,0.172294,-1.492291,-0.619229,-0.1778,0.414386,-0.046543,-0.001488,-0.531875,-0.603017,-0.715764,1.260924,0.312734,-0.782617
hsa-miR-5193,-0.904245,-0.131053,0.779801,-0.391419,0.131168,0.002133,-1.224502,-0.016582,-0.190681,-0.266625,0.702863,0.657003,0.575422,-0.211091,-1.19012,-0.982197,-1.105274,0.19351,-1.009238,-0.296204,-0.799098,-0.281159,0.168529,0.263614,0.643184,-0.055755,-0.635076,-1.190455,-0.684266,-0.520575
hsa-miR-5194,0.483815,0.128453,-0.358615,-0.434176,-0.784149,-1.622242,-1.653514,0.100153,-0.213711,-0.075036,1.608671,-1.592719,-0.429815,0.217761,-4.478064,0.59897,0.672786,0.765665,-0.098715,-0.007631,0.228138,-0.265893,-0.507184,0.363237,-2.91508,-0.851219,-0.838558,-0.599784,-1.523467,-2.115626
hsa-miR-5195-3p,-1.323906,-0.957878,0.817262,-0.186978,-1.065213,-0.066277,-0.161253,0.715848,0.690725,-0.963022,0.683703,0.304118,-0.474209,-1.994187,-1.28007,-0.074766,-1.139084,-1.33394,-0.740841,0.934707,0.828689,-0.001357,0.787729,1.260359,1.024314,1.171284,-0.045899,-0.359267,-0.335619,0.102374
hsa-miR-5195-5p,-0.899689,0.184193,2.050636,-0.240584,0.263809,-2.366212,0.132614,-0.697972,-0.211163,-0.807055,0.580471,-1.890171,-0.240719,0.161853,-1.03951,0.142606,-0.181787,-0.332559,-0.367183,0.050622,-0.735151,-0.795733,0.3908,-0.257489,0.295875,-1.143892,0.286825,-0.230735,-0.093199,0.308268
hsa-miR-5196-3p,-1.174485,0.387081,-0.689618,0.341199,-0.543221,-0.442336,-1.906579,-1.445773,0.788129,0.407476,0.34091,0.587299,-1.341759,-1.160288,-0.873919,-0.793912,-0.294369,0.582164,-1.538998,-0.575727,-0.947884,0.438173,0.275025,-0.108721,-0.556821,-1.224747,-1.476136,-0.059368,-2.026627,-0.446325
hsa-miR-5196-5p,-0.70727,-0.906531,-0.336196,0.072717,-0.315264,-0.684913,-1.026349,-0.47831,0.715465,0.61923,1.562953,-1.498075,-2.046788,-0.257064,-0.861062,-0.63601,0.787969,0.329513,-0.691015,-0.637845,0.638772,0.211976,-0.313935,0.061975,-0.472631,0.367477,-0.219602,-0.112575,-1.409952,0.121956
hsa-miR-5197-3p,-0.253477,1.551878,0.166026,0.137318,-0.254138,0.35493,0.444449,-0.547464,0.293345,-0.177629,1.744244,0.99669,-0.554379,0.189986,-1.555104,-0.264986,-0.700672,-0.435093,-0.675936,-0.168018,-3.533398,-1.143656,-2.122654,-0.039834,-0.594993,-0.092262,-0.121243,-0.520094,-1.502324,0.069511
hsa-miR-5197-5p,-1.357135,0.080783,0.256059,-0.361807,-1.487103,-2.037976,0.15602,-0.012615,1.264118,-0.227283,0.930681,-0.385433,-0.385015,-2.616859,-1.21102,-0.25988,0.176154,-0.963534,-0.634001,-0.777491,-0.266822,-0.533346,-0.960526,0.108661,0.66495,-0.392128,-0.058672,0.636857,0.013438,0.719505
hsa-miR-519a-3p,-0.8341,-0.164329,-0.308512,1.092572,-2.552479,-0.670605,5.082927,2.703974,-1.404385,-4.938299,1.896247,-2.547631,1.695716,-4.475198,-2.656969,-0.667423,-3.16699,0.515438,-4.560148,1.188126,-4.555658,3.947659,-0.757686,-0.983566,-2.301262,-0.98811,-6.081245,-0.00211,-2.765135,4.312315
hsa-miR-519a-5p,-0.8341,-0.164329,-0.734438,0.185681,-0.552479,-5.314461,-4.479316,0.907508,-0.411271,0.231626,1.896247,-2.325238,0.110754,-0.305273,5.292934,-0.667423,2.417972,-0.484562,0.649305,-0.619229,-0.30773,0.040769,-0.406213,-4.341118,0.2837,0.044312,-0.198602,2.489743,-1.4281,-0.080003
hsa-miR-519b-3p,0.580937,-0.164329,1.125384,0.688181,-0.552479,-0.670605,5.036384,0.607113,0.521614,0.231626,6.066172,-2.547631,0.110754,4.502082,-1.150009,-0.667423,-0.582028,-1.410561,0.649305,1.702699,-0.30773,0.040769,-0.406213,-2.568529,-3.803763,0.044312,-5.624867,-0.00211,-1.887531,-3.780442
hsa-miR-519c-3p,-0.544594,-1.749292,0.109443,1.053891,0.053857,-5.918533,-0.681109,-0.677455,1.232108,-0.261414,0.747384,-2.062204,-3.730549,-0.534755,-1.539421,-1.421263,-0.223574,-0.407394,-5.438158,-0.263748,-1.048343,-0.374269,-0.728141,-0.415282,-0.301262,0.245945,-0.430775,-0.506583,-1.951662,-1.348491
hsa-miR-519d-3p,-1.086866,1.276243,0.08053,-0.359753,-1.502438,0.651323,-0.309391,0.594485,1.192992,-0.261414,1.495709,-0.740276,-2.993583,-0.226202,-0.982553,-1.14855,1.21053,0.332574,-0.483145,0.603163,0.359695,0.802609,-1.702988,0.656258,-0.301262,-0.162139,-1.607993,2.016749,-0.307348,0.52039
hsa-miR-519d-5p,-0.395979,1.875199,-0.063061,0.260449,0.365059,-1.267846,-0.176329,-0.853759,0.392331,-0.225013,0.21507,1.142367,-1.474209,-0.774759,-1.695578,-1.128754,0.567549,-0.313081,-0.488198,-0.401324,0.331082,-0.766586,0.922113,0.267242,0.573207,-0.29899,-0.568175,0.384913,-1.901554,0.15061
hsa-miR-519e-3p,-0.8341,-0.164329,-0.489325,4.993036,-4.722404,-0.670605,4.275572,-0.170495,0.521614,-2.090302,1.896247,-3.062204,-1.889246,-1.305273,-1.150009,-1.252386,-0.582028,-0.543456,0.649305,-2.204191,-0.951586,0.040769,-0.628606,0.016434,2.743132,-4.540651,3.888861,-0.00211,-3.013062,-0.080003
hsa-miR-519e-5p,-0.872575,0.620932,-0.071771,-0.149503,-0.401361,-1.853827,1.294256,-0.351735,1.445293,-1.060729,0.629461,-0.066777,-0.393289,1.908259,-1.197007,-0.947531,-1.29878,0.626142,-0.959116,0.366832,-0.727106,-1.12429,0.309994,0.222183,1.2837,-2.456587,-0.886012,1.141936,-2.41866,-1.192477
hsa-miR-520a-3p,-0.862859,0.016243,0.302088,-0.374245,-0.638711,-0.329568,-2.236706,-0.036929,-1.653197,0.24966,-0.196402,1.103605,-2.754317,-0.210116,-0.280903,-0.815381,1.122844,0.098911,-0.30244,-0.462617,-0.678913,-0.575607,-0.542848,0.661246,0.563808,0.062383,-0.635554,-0.261497,-2.152759,0.644363
hsa-miR-520a-5p,-0.441783,-3.749292,-0.478098,1.362559,-1.093047,-5.577496,5.23493,1.017132,0.521614,-0.464368,1.239135,-0.547631,3.280679,1.120991,-1.150009,-0.146591,-2.110407,-1.427978,-5.810126,-0.251497,-0.044696,-0.888842,0.470212,-0.141107,-1.038228,0.36624,-0.56944,0.483316,-0.29565,0.072001
hsa-miR-520d-3p,-0.659014,1.964954,-0.818292,0.154654,-1.867352,-0.462497,0.412994,0.829505,1.109983,0.403481,1.017554,0.768738,0.179466,-0.611605,-0.981132,-0.417445,1.079628,0.187634,-0.713265,-0.114306,-0.5977,0.758998,-0.459653,0.141965,0.383236,-1.438771,-1.270752,0.104805,-0.314642,0.172764
hsa-miR-520d-5p,-1.34106,0.005596,-0.269845,-0.65082,0.630967,-3.992533,1.323552,0.84318,1.97618,0.264047,1.822247,2.652041,-1.059171,-0.475198,-0.576274,-1.186797,-0.734031,0.515438,-4.708247,-1.121729,-0.629658,0.221341,0.359321,-1.087903,-0.112228,0.444849,-0.245144,-0.516684,-0.911524,0.582962
hsa-miR-520e,0.588212,-1.749292,-1.786079,0.323185,0.203284,-0.925862,-1.490543,-3.392508,-0.966324,1.757087,0.642491,0.411727,1.110754,1.302773,-1.267846,-1.277477,0.649919,1.619389,-1.361922,-2.864705,-1.407266,-0.793645,-0.915686,-0.983566,2.743132,-3.23972,0.279445,-0.68437,-3.390429,0.430192
hsa-miR-520f-3p,-1.190244,-0.164329,-1.434043,0.616315,4.147961,-4.577496,5.847114,0.829505,0.521614,-0.140343,0.616139,1.960164,-0.626212,0.256606,-1.150009,-0.667423,7.383757,1.285956,0.649305,-1.16355,-0.30773,-5.003625,-3.213568,-0.709391,-0.07887,-4.763043,-0.491798,-4.587073,-1.131118,-4.32793
hsa-miR-520f-5p,1.104499,-1.386722,0.487955,-1.082808,0.427343,-0.670605,0.629209,0.775057,1.250967,1.691057,1.896247,-1.325238,0.110754,0.395166,-0.405848,0.851951,-5.10559,-1.250097,-4.935657,0.420299,-0.738364,0.233414,1.121034,-3.153491,-4.845583,0.26004,-4.722164,-0.00211,-2.627409,-2.582503
hsa-miR-520g-3p,-0.8341,-3.334254,-1.097008,-1.929796,-0.552479,-0.670605,3.19311,0.950811,0.473918,0.231626,1.896247,-4.325238,2.918108,-0.305273,-3.686062,-0.667423,3.587897,0.515438,0.649305,-2.449304,-0.30773,0.040769,2.178749,-3.684006,0.2837,0.044312,-4.005957,0.734855,-1.159611,-0.080003
hsa-miR-520g-5p,-0.484158,1.028316,-0.097008,0.55834,-0.247624,0.016805,0.030879,-0.154007,0.986838,-1.059154,1.829133,2.389007,1.570185,4.140219,-1.922342,-1.135572,-0.138421,-1.088633,0.100412,-0.521932,-0.979925,0.502673,0.431404,-0.516998,-0.038228,-1.136261,-0.359066,0.659721,-0.613655,0.066218
hsa-miR-520h,0.122831,0.033999,0.45048,0.815569,-0.339934,-1.18028,-0.762563,-0.520992,0.487667,1.511734,0.726322,0.584729,-0.039272,-2.104361,0.154845,-0.713227,0.7273,-0.880491,-1.289294,-0.619229,-0.523459,-0.482793,-0.692652,1.030509,0.465539,0.679547,-0.27337,0.658403,-1.951662,0.134122
hsa-miR-521,-0.243621,3.157599,1.674833,-0.742766,-1.079227,-0.835416,0.844733,1.123861,1.186675,-0.768374,1.584303,-1.199708,-1.889246,-0.582807,1.859353,-1.131704,-0.112542,0.573737,-0.944876,-0.851402,3.157332,-0.30102,-1.526772,0.444528,-3.108617,-0.798449,-1.904871,-1.516684,-0.418252,1.072001
hsa-miR-522-3p,0.049576,-2.386722,-0.736606,0.260228,-1.405637,0.602413,-0.577496,-0.214889,-0.085291,-0.083576,-0.020229,-4.988203,0.110754,-1.206495,-0.962924,-1.524683,-1.483624,0.132969,-1.053977,-0.619229,0.284786,-0.004555,0.871176,1.163991,-0.085533,0.830187,-1.005957,1.275874,-1.381744,-0.165732
hsa-miR-522-5p,0.348103,-0.164329,-0.734438,-1.238817,-1.658868,-7.624801,-0.019884,0.066205,2.227883,1.932065,2.003163,-2.547631,0.110754,0.431692,-0.176976,-0.291914,-1.677185,0.000865,-4.598622,0.343296,-0.30773,-0.807228,-1.763765,0.830021,2.605628,1.629274,-1.924427,0.722255,-1.593159,1.241926
hsa-miR-523-3p,-0.312148,0.463702,2.362424,0.146687,-0.042284,-5.528586,-0.894353,0.551204,1.625951,-0.474643,1.252391,1.66853,-1.262705,-1.033194,0.673113,-1.229302,-1.318993,-0.189106,-4.598622,0.773088,-2.794608,0.233414,-1.832478,0.080564,-0.060254,-0.729413,-1.687349,-0.425918,-2.157138,-2.080003
hsa-miR-523-5p,-2.788297,-0.164329,0.144,4.273144,-5.01191,-0.670605,4.629209,-2.143728,0.521614,-0.768374,1.896247,0.581652,1.110754,-0.17599,-1.150009,-0.667423,-0.582028,0.970004,0.649305,-0.541226,-0.30773,0.040769,-0.183821,1.753399,0.2837,-5.348006,3.888861,-0.00211,-5.739686,-4.937984
hsa-miR-524-3p,-0.959228,2.420633,-0.07664,-0.287072,-1.472806,0.053443,0.201406,0.690418,1.162821,-0.227806,1.48121,0.99669,-1.348678,-1.15327,0.958172,-1.842437,-0.44185,-0.246006,0.669937,-0.292644,0.565738,0.116057,-0.880752,0.596683,-0.344331,-0.150285,-0.461636,-1.265145,-1.047828,0.340106
hsa-miR-524-5p,-0.191652,4.157599,-1.119609,0.048178,-1.298823,-0.190173,-1.224502,-0.29784,1.17203,-0.014131,-0.12612,-0.187735,-0.178753,0.008835,-1.501175,-1.386242,-1.688943,-0.138237,-0.049828,-0.038182,0.19477,-1.094886,0.655187,0.314515,0.453625,0.606731,-1.282018,0.483316,-0.686834,-0.080003
hsa-miR-525-3p,-0.8341,-0.164329,1.961886,0.10029,0.868364,-1.628785,-0.009123,-0.17769,0.642367,-0.645226,0.033751,-1.627801,-0.336705,-0.807774,-0.420099,0.35566,-0.480744,-0.316834,-0.510351,0.310382,1.296341,-0.849607,0.420139,0.992587,0.506093,-0.125614,-1.033543,1.283292,-0.376438,-1.080003
hsa-miR-525-5p,-0.736803,-0.164329,0.653014,-0.776844,0.192264,-0.943624,-1.717475,1.09254,1.314172,0.469785,1.624945,1.762224,-2.589686,-0.050016,-0.856813,-1.082461,0.771609,-0.80649,-1.294111,-0.271306,0.742896,-0.064201,-1.130579,0.823789,1.2837,-1.120075,-0.145163,1.564236,-0.013062,1.53775
hsa-miR-526a,-0.8341,-0.164329,0.6806,0.185681,-6.819265,-5.255568,-4.594793,0.496081,-1.607669,-4.353337,1.896247,3.844687,-3.589686,-5.553201,-3.150009,-0.667423,1.002935,0.593441,-4.52062,-0.619229,-0.30773,4.128232,-0.406213,0.509474,-2.886225,0.696388,4.556286,-3.825233,-1.4281,-0.080003
hsa-miR-526b-5p,0.120096,-0.164329,-0.912583,0.877559,-0.896433,-5.577496,-0.701708,-1.34042,1.632646,1.378467,0.290526,1.397228,0.110754,-0.048934,-1.282904,-0.667423,-1.49276,0.589439,-5.15805,-0.178656,-0.276703,-0.248738,-1.05829,0.086823,0.814215,-0.157322,-0.534205,1.403882,-1.707076,1.282568
hsa-miR-527,0.451302,-1.164329,-1.097008,-0.653854,2.032484,-6.225194,4.887007,-0.240884,0.521614,5.138516,2.48121,2.581652,-1.474209,3.279689,-1.150009,-1.098058,3.6659,0.515438,0.649305,-0.084893,1.151702,-4.866122,0.574158,-0.205959,1.868663,0.044312,0.007849,-0.963636,0.44184,-5.401931
hsa-miR-532-3p,-0.951937,0.854049,-0.778231,-0.176073,-0.233498,-0.441933,-0.879286,0.007936,0.857523,0.422623,1.608808,-0.257883,0.251616,-0.199232,-0.958688,-0.857755,0.544505,0.765279,-0.972183,-0.684475,-0.620406,-0.17626,0.52517,-0.224574,0.600557,-0.393969,-0.945701,-0.089221,-1.99459,2.43759
hsa-miR-532-5p,-2.338143,0.265815,-1.643224,0.237958,0.574982,-0.394088,-2.545034,-0.183273,-0.090172,0.480653,0.011725,-0.790902,-0.137174,-0.258276,-0.418657,0.7454,-1.469019,-0.969043,-0.258436,0.899979,-1.418084,-0.090476,-0.960588,-0.589839,0.395593,-0.061042,-0.000167,-0.623142,-0.612233,0.557855
